CustomerID,Gender,Age,TenureMonths,ContractType,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,SupportCallsLast6M,TechSupport,OnlineSecurity,Region,Churned,ChurnFlag,ChurnRiskScore,RiskSegment
CUST6891,Female,55,19,Month-to-month,Fiber,Credit Card,3193.1,62135.8,2,No,No,East,No,0,0.726,High
CUST6892,Male,61,52,Two year,DSL,UPI Autopay,2055.58,109133.72,3,Yes,No,South,Yes,1,0.197,Low
CUST6893,Female,28,14,Two year,No Internet,Bank Transfer,2404.69,34643.37,2,No,No,North,No,0,0.284,Low
CUST6894,Male,25,12,One year,Fiber,UPI Autopay,2102.56,26347.58,3,Yes,Yes,North,No,0,0.368,Medium
CUST6895,Female,20,13,Month-to-month,Fiber,Electronic Check,2196.22,27504.81,5,Yes,Yes,Central,Yes,1,0.89,High
CUST6896,Female,19,37,Month-to-month,Fiber,Bank Transfer,2264.58,76002.29,4,No,Yes,South,Yes,1,0.708,High
CUST6897,Male,58,20,Month-to-month,No Internet,Electronic Check,991.04,19242.13,1,Yes,No,South,No,0,0.739,High
CUST6898,Female,31,15,Month-to-month,Fiber,Electronic Check,1009.7,14590.72,3,No,No,North,No,0,0.786,High
CUST6899,Female,61,2,One year,DSL,UPI Autopay,3134.26,6335.14,0,No,No,Central,No,0,0.295,Low
CUST6900,Male,52,46,Month-to-month,Fiber,Electronic Check,1812.1,83731.69,3,No,Yes,East,No,0,0.723,High
CUST6901,Male,41,8,Month-to-month,Fiber,Electronic Check,1812.35,14832.65,4,No,Yes,West,Yes,1,0.869,High
CUST6902,Female,28,69,One year,DSL,Bank Transfer,3157.34,228201.18,4,No,No,West,No,0,0.186,Low
CUST6903,Female,68,69,Two year,Fiber,Credit Card,2801.74,177556.71,6,Yes,No,South,No,0,0.313,Low
CUST6904,Female,65,52,Month-to-month,Fiber,UPI Autopay,2473.16,128562.6,0,Yes,No,South,No,0,0.508,Medium
CUST6905,Female,61,63,Month-to-month,Fiber,Credit Card,1990.75,129631.72,0,Yes,No,South,No,0,0.451,Medium
CUST6906,Female,36,12,Month-to-month,Fiber,Bank Transfer,2384.65,26565.0,0,No,No,South,Yes,1,0.648,Medium
CUST6907,Female,22,38,Month-to-month,Fiber,Bank Transfer,1085.88,39398.84,0,No,No,Central,Yes,1,0.523,Medium
CUST6908,Female,51,23,Month-to-month,Fiber,Credit Card,441.34,10453.92,1,Yes,No,West,No,0,0.632,Medium
CUST6909,Male,25,49,Month-to-month,Fiber,Bank Transfer,2687.42,126226.1,1,Yes,No,South,No,0,0.57,Medium
CUST6910,Female,48,50,Month-to-month,DSL,Electronic Check,3116.54,147271.69,4,No,No,South,No,0,0.731,High
CUST6911,Male,45,19,Month-to-month,DSL,Bank Transfer,403.27,7969.0,2,No,Yes,South,No,0,0.581,Medium
CUST6912,Male,26,25,One year,Fiber,Bank Transfer,743.19,17048.92,1,No,Yes,Central,No,0,0.225,Low
CUST6913,Female,41,2,One year,Fiber,Electronic Check,1102.29,2259.56,0,Yes,No,West,No,0,0.376,Medium
CUST6914,Male,66,42,One year,No Internet,UPI Autopay,2408.07,104511.82,1,No,No,East,No,0,0.2,Low
CUST6915,Male,27,71,Month-to-month,No Internet,UPI Autopay,2312.73,158790.32,0,No,No,East,No,0,0.38,Medium
CUST6916,Female,28,39,Two year,Fiber,Electronic Check,1397.22,55528.57,1,No,Yes,North,No,0,0.223,Low
CUST6917,Male,20,70,Month-to-month,DSL,Electronic Check,2654.46,188572.52,2,No,Yes,South,No,0,0.526,Medium
CUST6918,Female,59,8,Two year,Fiber,Bank Transfer,3176.4,25100.67,5,Yes,Yes,Central,No,0,0.549,Medium
CUST6919,Female,39,29,Month-to-month,Fiber,Credit Card,1401.05,42634.78,2,No,No,South,Yes,1,0.643,Medium
CUST6920,Male,57,22,Month-to-month,Fiber,Electronic Check,1023.5,22517.26,2,No,No,East,No,0,0.752,High
CUST6921,Male,47,28,Month-to-month,Fiber,UPI Autopay,2339.2,59902.84,2,No,No,South,No,0,0.688,High
CUST6922,Male,21,57,One year,DSL,Credit Card,1850.22,100540.22,1,No,No,South,No,0,0.128,Low
CUST6923,Male,38,20,Two year,DSL,Bank Transfer,2041.27,38443.23,5,No,No,West,No,0,0.38,Medium
CUST6924,Male,52,2,Month-to-month,Fiber,Bank Transfer,877.78,1797.14,4,No,No,West,Yes,1,0.811,High
CUST6925,Male,69,32,Month-to-month,No Internet,Electronic Check,2467.21,73237.47,3,Yes,Yes,West,No,0,0.816,High
CUST6926,Female,52,35,Month-to-month,No Internet,Electronic Check,2448.95,80815.59,5,No,No,Central,Yes,1,0.852,High
CUST6927,Male,19,26,Month-to-month,No Internet,Electronic Check,2585.08,60617.76,2,No,No,Central,Yes,1,0.787,High
CUST6928,Female,36,50,Month-to-month,Fiber,Credit Card,1018.45,49084.61,1,No,No,South,Yes,1,0.513,Medium
CUST6929,Male,29,60,Month-to-month,Fiber,Credit Card,2949.44,166693.18,2,Yes,No,East,No,0,0.564,Medium
CUST6930,Female,41,17,Month-to-month,Fiber,UPI Autopay,332.66,5702.34,1,No,No,South,No,0,0.603,Medium
CUST6931,Female,51,57,Month-to-month,Fiber,Credit Card,2875.85,165752.54,2,No,No,West,No,0,0.584,Medium
CUST6932,Male,46,6,Month-to-month,Fiber,Bank Transfer,2258.59,14079.14,2,Yes,Yes,West,Yes,1,0.777,High
CUST6933,Male,31,8,Month-to-month,Fiber,Credit Card,3120.36,22655.45,1,Yes,Yes,South,Yes,1,0.742,High
CUST6934,Female,35,50,One year,No Internet,Electronic Check,1351.37,62005.35,4,Yes,Yes,Central,No,0,0.388,Medium
CUST6935,Male,46,15,Two year,DSL,Electronic Check,2734.28,39349.91,1,Yes,No,South,No,0,0.343,Medium
CUST6936,Female,67,43,One year,Fiber,UPI Autopay,1192.02,52877.5,3,No,No,South,No,0,0.26,Low
CUST6937,Female,40,36,One year,Fiber,Credit Card,1813.52,60248.52,1,Yes,Yes,Central,Yes,1,0.231,Low
CUST6938,Female,37,25,One year,Fiber,UPI Autopay,932.33,21974.46,2,Yes,Yes,East,No,0,0.25,Low
CUST6939,Male,25,25,Month-to-month,DSL,Electronic Check,534.9,12108.9,0,No,No,South,No,0,0.583,Medium
CUST6940,Female,18,41,Two year,Fiber,Bank Transfer,2445.44,105083.93,5,Yes,No,North,Yes,1,0.328,Low
CUST6941,Female,33,42,Month-to-month,No Internet,Electronic Check,2321.86,88274.04,2,No,No,South,Yes,1,0.711,High
CUST6942,Female,59,32,Month-to-month,DSL,Electronic Check,3033.91,91833.88,3,No,No,South,Yes,1,0.76,High
CUST6943,Female,60,61,Two year,Fiber,Bank Transfer,822.1,49396.77,1,No,No,South,No,0,0.137,Low
CUST6944,Male,46,3,One year,No Internet,Bank Transfer,2764.38,7949.46,1,Yes,No,North,No,0,0.355,Medium
CUST6945,Male,28,55,Month-to-month,DSL,Credit Card,987.0,50611.83,3,Yes,No,Central,No,0,0.577,Medium
CUST6946,Male,23,43,Two year,Fiber,UPI Autopay,2307.01,95985.15,2,Yes,Yes,North,No,0,0.205,Low
CUST6947,Female,35,64,Month-to-month,Fiber,UPI Autopay,1688.74,104944.06,0,No,No,East,No,0,0.405,Medium
CUST6948,Female,63,65,Two year,Fiber,Credit Card,2356.39,154136.02,5,No,Yes,North,No,0,0.233,Low
CUST6949,Female,69,16,Month-to-month,No Internet,Electronic Check,2277.91,37005.36,4,Yes,No,North,No,0,0.857,High
CUST6950,Male,23,18,Two year,No Internet,Credit Card,3406.71,57842.54,2,Yes,No,West,No,0,0.362,Medium
CUST6951,Male,58,53,One year,DSL,Credit Card,1599.02,83131.23,5,No,No,Central,No,0,0.286,Low
CUST6952,Male,45,71,Month-to-month,DSL,Credit Card,1115.35,72348.86,1,No,No,South,No,0,0.391,Medium
CUST6953,Female,21,68,Month-to-month,DSL,Credit Card,1072.18,74030.54,3,Yes,No,South,No,0,0.494,Medium
CUST6954,Female,36,38,One year,Fiber,Bank Transfer,1050.74,40114.12,3,No,No,South,No,0,0.261,Low
CUST6955,Male,33,33,Two year,DSL,UPI Autopay,308.81,9676.29,0,Yes,Yes,Central,No,0,0.132,Low
CUST6956,Female,22,41,Month-to-month,Fiber,Electronic Check,3159.98,119255.88,2,Yes,No,East,Yes,1,0.736,High
CUST6957,Female,55,65,One year,Fiber,Bank Transfer,914.19,62189.95,2,No,No,East,No,0,0.16,Low
CUST6958,Female,29,55,One year,DSL,Credit Card,3456.87,192613.16,2,No,Yes,South,No,0,0.154,Low
CUST6959,Female,67,56,Two year,Fiber,Credit Card,1151.51,58377.39,2,Yes,Yes,South,No,0,0.181,Low
CUST6960,Male,39,32,Two year,DSL,UPI Autopay,3446.27,112777.83,1,No,No,East,No,0,0.184,Low
CUST6961,Male,22,54,Month-to-month,Fiber,Electronic Check,815.42,39942.9,1,Yes,No,West,Yes,1,0.647,Medium
CUST6962,Male,45,6,One year,Fiber,Electronic Check,1283.54,7140.43,4,No,No,North,No,0,0.52,Medium
CUST6963,Male,39,41,Two year,Fiber,Credit Card,1473.27,54446.54,3,No,Yes,Central,No,0,0.256,Low
CUST6964,Male,25,10,One year,Fiber,Electronic Check,315.9,3074.83,1,Yes,No,Central,Yes,1,0.37,Medium
CUST6965,Male,29,37,Two year,Fiber,Bank Transfer,1809.33,60734.82,0,Yes,No,Central,No,0,0.189,Low
CUST6966,Female,48,10,Month-to-month,DSL,Credit Card,908.61,8833.39,1,No,No,South,No,0,0.587,Medium
CUST6967,Female,47,54,One year,DSL,Credit Card,3317.33,181768.8,3,No,No,Central,No,0,0.213,Low
CUST6968,Female,47,1,Two year,DSL,Electronic Check,1042.33,975.56,2,Yes,Yes,North,No,0,0.334,Medium
CUST6969,Female,54,25,Two year,Fiber,Credit Card,917.46,22096.57,1,No,Yes,West,No,0,0.21,Low
CUST6970,Male,65,52,Month-to-month,No Internet,Bank Transfer,1531.68,77307.2,0,Yes,Yes,East,No,0,0.47,Medium
CUST6971,Female,50,25,Month-to-month,DSL,UPI Autopay,2278.94,55958.37,2,No,No,East,No,0,0.614,Medium
CUST6972,Male,43,29,One year,DSL,UPI Autopay,2189.2,66184.71,0,Yes,Yes,North,No,0,0.16,Low
CUST6973,Female,43,53,Month-to-month,No Internet,Electronic Check,840.75,41460.94,1,Yes,No,East,Yes,1,0.611,Medium
CUST6974,Female,59,16,Two year,Fiber,Electronic Check,708.87,11742.17,2,Yes,No,East,Yes,1,0.358,Medium
CUST6975,Male,21,19,Month-to-month,DSL,Bank Transfer,3310.6,59832.26,1,Yes,Yes,East,Yes,1,0.63,Medium
CUST6976,Female,21,9,Month-to-month,DSL,Bank Transfer,1108.2,9219.03,3,No,Yes,South,Yes,1,0.667,High
CUST6977,Male,57,57,Month-to-month,Fiber,Credit Card,1125.54,61800.14,1,Yes,Yes,West,No,0,0.535,Medium
CUST6978,Female,21,41,Month-to-month,DSL,Electronic Check,2899.55,111889.3,2,No,No,North,No,0,0.651,Medium
CUST6979,Male,20,48,One year,DSL,UPI Autopay,3135.6,150120.21,1,Yes,Yes,West,Yes,1,0.169,Low
CUST6980,Male,40,16,Month-to-month,Fiber,Electronic Check,887.05,14523.79,3,Yes,No,East,No,0,0.806,High
CUST6981,Female,55,23,One year,Fiber,Credit Card,1668.1,38187.91,2,No,No,West,No,0,0.305,Low
CUST6982,Male,63,5,One year,Fiber,Electronic Check,3086.45,14264.95,0,Yes,No,Central,Yes,1,0.474,Medium
CUST6983,Female,49,31,Two year,Fiber,Credit Card,563.09,17488.58,1,No,No,Central,No,0,0.199,Low
CUST6984,Male,20,57,One year,Fiber,Bank Transfer,2005.71,103405.71,4,No,No,Central,No,0,0.281,Low
CUST6985,Female,67,29,Month-to-month,Fiber,Bank Transfer,878.14,24817.88,0,No,No,North,No,0,0.527,Medium
CUST6986,Female,49,65,Month-to-month,Fiber,Electronic Check,452.33,30002.05,1,Yes,No,South,No,0,0.59,Medium
CUST6987,Female,24,13,Month-to-month,DSL,Electronic Check,545.33,7387.12,0,No,No,Central,Yes,1,0.631,Medium
CUST6988,Male,21,62,Month-to-month,DSL,Bank Transfer,2959.5,188014.58,2,No,No,South,No,0,0.468,Medium
CUST6989,Male,37,34,Month-to-month,Fiber,Bank Transfer,2156.17,70392.84,2,No,Yes,North,No,0,0.624,Medium
CUST6990,Female,19,10,Month-to-month,Fiber,Credit Card,3176.19,32271.54,1,No,No,North,Yes,1,0.703,High
CUST6991,Female,20,38,Two year,No Internet,Bank Transfer,407.92,14768.87,1,No,No,North,No,0,0.148,Low
CUST6992,Female,30,20,One year,DSL,Credit Card,2705.64,56429.55,2,No,No,West,No,0,0.279,Low
CUST6993,Male,44,27,Month-to-month,Fiber,Bank Transfer,1234.95,34479.11,2,No,No,East,Yes,1,0.645,Medium
CUST6994,Male,69,16,Month-to-month,DSL,UPI Autopay,2616.42,38158.98,2,No,No,South,No,0,0.692,High
CUST6995,Female,33,28,Month-to-month,DSL,Bank Transfer,3204.34,82616.6,3,No,Yes,South,Yes,1,0.67,High
CUST6996,Male,29,35,One year,Fiber,Credit Card,2501.02,78944.94,2,No,Yes,South,No,0,0.258,Low
CUST6997,Female,67,31,Two year,Fiber,Credit Card,1515.77,47831.39,4,Yes,No,South,No,0,0.34,Medium
CUST6998,Female,34,67,Month-to-month,Fiber,Credit Card,948.63,61362.19,5,No,No,West,No,0,0.666,High
CUST6999,Female,62,70,One year,Fiber,UPI Autopay,931.25,64252.78,3,No,No,South,No,0,0.19,Low
CUST7000,Male,37,29,Month-to-month,Fiber,Credit Card,2954.34,86603.51,0,No,No,South,Yes,1,0.601,Medium
CUST7001,Female,29,49,Two year,DSL,UPI Autopay,2360.54,119779.0,3,Yes,No,West,No,0,0.205,Low
CUST7002,Female,67,51,Month-to-month,No Internet,UPI Autopay,862.77,40356.98,3,Yes,No,West,No,0,0.65,Medium
CUST7003,Female,22,3,Month-to-month,Fiber,Credit Card,777.07,2433.72,2,Yes,No,West,No,0,0.732,High
CUST7004,Male,42,31,One year,DSL,Electronic Check,1064.98,30694.13,1,No,No,West,No,0,0.264,Low
CUST7005,Male,57,15,One year,DSL,Credit Card,1493.5,22256.02,1,Yes,No,South,No,0,0.24,Low
CUST7006,Male,44,15,Month-to-month,Fiber,UPI Autopay,2919.87,42965.21,5,Yes,Yes,South,Yes,1,0.847,High
CUST7007,Male,58,22,Two year,Fiber,Bank Transfer,383.16,8138.16,3,Yes,No,North,No,0,0.282,Low
CUST7008,Female,46,5,One year,DSL,Bank Transfer,321.11,1578.92,4,No,No,West,Yes,1,0.34,Medium
CUST7009,Female,25,20,Month-to-month,DSL,Electronic Check,749.25,15672.05,1,Yes,Yes,Central,Yes,1,0.667,High
CUST7010,Female,33,16,One year,DSL,UPI Autopay,755.1,10914.7,0,No,No,North,No,0,0.152,Low
CUST7011,Female,47,16,One year,DSL,Bank Transfer,2245.79,37694.97,2,No,Yes,West,No,0,0.274,Low
CUST7012,Female,23,6,One year,Fiber,UPI Autopay,1791.11,9917.4,0,Yes,No,West,Yes,1,0.286,Low
CUST7013,Male,34,63,One year,Fiber,UPI Autopay,2287.42,139190.76,4,No,Yes,East,No,0,0.227,Low
CUST7014,Male,20,57,One year,Fiber,Electronic Check,1941.54,114244.88,0,No,Yes,West,No,0,0.197,Low
CUST7015,Female,58,15,Month-to-month,Fiber,UPI Autopay,947.71,13687.5,3,Yes,No,North,Yes,1,0.726,High
CUST7016,Female,48,49,Month-to-month,DSL,Credit Card,803.15,41262.8,4,No,No,West,No,0,0.618,Medium
CUST7017,Male,52,1,Two year,Fiber,Electronic Check,2893.38,2891.6,3,Yes,Yes,North,No,0,0.544,Medium
CUST7018,Female,56,23,One year,DSL,Electronic Check,565.54,13591.45,3,Yes,Yes,South,No,0,0.341,Medium
CUST7019,Female,19,3,Two year,Fiber,UPI Autopay,3318.46,10085.32,2,No,No,Central,No,0,0.406,Medium
CUST7020,Male,47,12,Month-to-month,Fiber,Electronic Check,2669.81,30507.83,2,No,No,East,Yes,1,0.818,High
CUST7021,Male,25,21,Month-to-month,Fiber,Electronic Check,2780.34,58660.62,0,Yes,Yes,North,Yes,1,0.711,High
CUST7022,Male,28,33,Two year,Fiber,Bank Transfer,2408.09,81356.98,2,No,No,South,No,0,0.247,Low
CUST7023,Female,40,57,Month-to-month,No Internet,UPI Autopay,874.59,45389.47,5,No,Yes,West,No,0,0.68,High
CUST7024,Male,34,43,Month-to-month,Fiber,Bank Transfer,1655.89,72910.19,2,No,No,North,Yes,1,0.587,Medium
CUST7025,Female,46,46,Month-to-month,Fiber,Electronic Check,1852.87,87372.63,2,No,No,East,No,0,0.682,High
CUST7026,Female,37,55,Month-to-month,Fiber,Electronic Check,1370.32,74859.48,4,Yes,No,Central,Yes,1,0.77,High
CUST7027,Male,52,13,Two year,DSL,UPI Autopay,2189.88,28432.04,2,No,Yes,East,No,0,0.244,Low
CUST7028,Female,33,17,Month-to-month,No Internet,Credit Card,1747.11,27448.94,1,No,No,South,No,0,0.644,Medium
CUST7029,Female,32,46,Month-to-month,Fiber,Bank Transfer,3204.95,137264.9,3,No,No,Central,No,0,0.685,High
CUST7030,Female,47,42,One year,DSL,Bank Transfer,1790.26,67901.51,2,No,Yes,Central,No,0,0.193,Low
CUST7031,Male,34,30,Month-to-month,Fiber,Credit Card,1744.38,51740.48,1,No,No,East,No,0,0.598,Medium
CUST7032,Male,53,26,Month-to-month,Fiber,UPI Autopay,1183.49,31221.81,3,No,Yes,South,Yes,1,0.693,High
CUST7033,Male,33,32,Month-to-month,DSL,Credit Card,715.78,22695.47,4,No,No,East,Yes,1,0.642,Medium
CUST7034,Female,21,43,One year,DSL,UPI Autopay,1066.11,42144.53,3,No,No,North,No,0,0.186,Low
CUST7035,Male,58,24,Month-to-month,Fiber,UPI Autopay,633.02,14348.13,2,No,No,North,Yes,1,0.638,Medium
CUST7036,Male,62,5,Two year,DSL,Credit Card,2965.01,15114.83,2,Yes,No,West,No,0,0.364,Medium
CUST7037,Female,36,2,Month-to-month,Fiber,Electronic Check,1909.38,3938.02,1,No,No,East,Yes,1,0.782,High
CUST7038,Male,48,53,Month-to-month,DSL,Electronic Check,2111.06,104431.65,2,No,No,North,Yes,1,0.609,Medium
CUST7039,Female,37,56,Two year,DSL,Electronic Check,3012.39,155359.19,1,Yes,No,South,No,0,0.194,Low
CUST7040,Male,51,30,One year,No Internet,Bank Transfer,2888.94,90066.3,3,No,No,West,No,0,0.354,Medium
CUST7041,Female,24,35,Month-to-month,Fiber,UPI Autopay,3351.67,111231.68,0,Yes,Yes,East,Yes,1,0.563,Medium
CUST7042,Female,51,9,Month-to-month,Fiber,Electronic Check,557.54,4922.5,4,Yes,No,North,Yes,1,0.835,High
CUST7043,Female,44,47,Month-to-month,Fiber,Bank Transfer,806.68,34413.6,1,Yes,Yes,West,Yes,1,0.55,Medium
CUST7044,Male,38,11,Month-to-month,Fiber,Credit Card,2889.92,29904.92,1,No,Yes,West,No,0,0.727,High
CUST7045,Male,27,47,Month-to-month,DSL,Electronic Check,1852.37,89066.89,7,No,No,East,Yes,1,0.816,High
CUST7046,Male,68,61,Month-to-month,DSL,UPI Autopay,3332.62,204429.37,0,Yes,No,Central,Yes,1,0.442,Medium
CUST7047,Female,36,26,Month-to-month,DSL,UPI Autopay,620.21,15337.86,0,Yes,No,South,No,0,0.487,Medium
CUST7048,Male,20,12,Two year,Fiber,UPI Autopay,3402.48,38340.35,3,Yes,Yes,West,No,0,0.43,Medium
CUST7049,Female,43,3,One year,DSL,Electronic Check,992.43,2742.88,2,Yes,Yes,West,Yes,1,0.387,Medium
CUST7050,Female,68,40,One year,Fiber,Bank Transfer,2979.0,109956.9,2,Yes,No,West,No,0,0.299,Low
CUST7051,Male,27,11,Two year,DSL,Credit Card,2688.85,27678.38,1,No,No,South,Yes,1,0.242,Low
CUST7052,Female,24,48,Month-to-month,Fiber,Electronic Check,3490.99,161420.02,3,No,No,East,No,0,0.736,High
CUST7053,Male,27,14,Month-to-month,Fiber,Bank Transfer,2115.1,30159.49,1,No,No,Central,No,0,0.698,High
CUST7054,Female,29,39,One year,DSL,UPI Autopay,777.66,29208.54,3,Yes,No,North,No,0,0.205,Low
CUST7055,Female,21,32,Month-to-month,DSL,Credit Card,1451.17,43361.02,3,Yes,No,West,No,0,0.652,Medium
CUST7056,Male,25,18,Month-to-month,DSL,UPI Autopay,1419.5,25709.11,1,Yes,Yes,South,Yes,1,0.581,Medium
CUST7057,Male,53,65,One year,DSL,Electronic Check,2311.54,146037.59,3,No,No,North,No,0,0.229,Low
CUST7058,Male,45,18,Month-to-month,No Internet,Credit Card,2004.03,36344.88,1,No,No,North,No,0,0.643,Medium
CUST7059,Male,21,34,Month-to-month,No Internet,Credit Card,1840.46,65242.59,2,Yes,No,South,Yes,1,0.649,Medium
CUST7060,Female,48,56,One year,DSL,Electronic Check,2020.39,112526.54,0,No,No,West,No,0,0.172,Low
CUST7061,Male,34,70,Month-to-month,DSL,UPI Autopay,1538.09,101432.4,2,No,No,South,No,0,0.438,Medium
CUST7062,Female,48,32,Month-to-month,Fiber,Electronic Check,2943.3,98286.12,3,No,No,Central,No,0,0.811,High
CUST7063,Female,46,2,Month-to-month,Fiber,UPI Autopay,2334.58,4754.3,2,Yes,No,East,Yes,1,0.771,High
CUST7064,Male,60,37,Two year,No Internet,Bank Transfer,3403.43,125180.13,1,Yes,No,West,No,0,0.251,Low
CUST7065,Female,55,29,Month-to-month,DSL,Credit Card,3329.68,97030.65,4,No,Yes,East,Yes,1,0.705,High
CUST7066,Male,41,22,One year,Fiber,Bank Transfer,2451.58,55763.14,2,No,No,West,No,0,0.333,Medium
CUST7067,Female,22,42,Month-to-month,DSL,Bank Transfer,725.29,30513.71,5,No,No,North,Yes,1,0.638,Medium
CUST7068,Female,38,67,Month-to-month,DSL,Credit Card,1576.69,95233.54,1,No,No,East,No,0,0.383,Medium
CUST7069,Female,31,69,One year,Fiber,Electronic Check,2613.23,185187.75,3,Yes,Yes,Central,No,0,0.284,Low
CUST7070,Female,68,63,Month-to-month,Fiber,Bank Transfer,1209.76,79313.36,2,No,No,West,Yes,1,0.55,Medium
CUST7071,Female,63,64,Month-to-month,No Internet,Credit Card,1081.34,64926.09,2,No,No,East,Yes,1,0.506,Medium
CUST7072,Female,27,53,One year,Fiber,Credit Card,2025.42,106313.89,2,Yes,Yes,East,No,0,0.19,Low
CUST7073,Female,67,60,Month-to-month,DSL,UPI Autopay,3382.45,200810.24,1,No,No,Central,No,0,0.469,Medium
CUST7074,Female,66,68,Month-to-month,No Internet,UPI Autopay,802.37,55790.15,0,Yes,No,West,Yes,1,0.442,Medium
CUST7075,Male,59,34,One year,Fiber,UPI Autopay,1598.94,52052.72,5,Yes,No,Central,No,0,0.433,Medium
CUST7076,Male,24,47,Month-to-month,Fiber,Credit Card,325.67,14296.4,3,No,No,South,Yes,1,0.613,Medium
CUST7077,Female,50,42,One year,Fiber,UPI Autopay,627.88,24745.79,3,Yes,Yes,North,No,0,0.238,Low
CUST7078,Female,18,69,Two year,Fiber,Electronic Check,2265.0,153840.46,2,No,Yes,Central,Yes,1,0.209,Low
CUST7079,Female,19,42,Two year,No Internet,Credit Card,461.36,18366.43,2,Yes,No,South,Yes,1,0.192,Low
CUST7080,Female,50,55,Month-to-month,DSL,Electronic Check,3467.11,195255.75,4,No,No,Central,Yes,1,0.727,High
CUST7081,Female,67,50,Two year,DSL,UPI Autopay,1513.56,71694.99,2,Yes,No,Central,No,0,0.178,Low
CUST7082,Male,61,34,One year,Fiber,Bank Transfer,1836.92,62384.46,1,Yes,No,West,No,0,0.259,Low
CUST7083,Male,33,63,Month-to-month,Fiber,Electronic Check,857.03,56098.63,1,Yes,Yes,Central,No,0,0.608,Medium
CUST7084,Female,58,43,Two year,Fiber,Credit Card,1722.05,72314.32,1,No,Yes,Central,No,0,0.183,Low
CUST7085,Female,28,69,Month-to-month,DSL,UPI Autopay,2774.13,186177.09,1,Yes,No,East,No,0,0.391,Medium
CUST7086,Female,45,27,Month-to-month,Fiber,Credit Card,1663.38,43912.23,2,Yes,No,Central,No,0,0.699,High
CUST7087,Male,69,63,Month-to-month,DSL,Bank Transfer,620.39,39515.69,3,No,No,North,No,0,0.501,Medium
CUST7088,Male,25,57,Month-to-month,Fiber,UPI Autopay,3169.08,180854.05,1,No,Yes,East,No,0,0.487,Medium
CUST7089,Male,57,11,Month-to-month,DSL,UPI Autopay,658.49,7384.39,3,Yes,No,Central,Yes,1,0.715,High
CUST7090,Female,41,43,Month-to-month,Fiber,Electronic Check,3486.73,147029.61,1,No,No,Central,Yes,1,0.71,High
CUST7091,Female,23,69,Month-to-month,DSL,Bank Transfer,1709.22,123823.68,0,No,No,West,No,0,0.346,Medium
CUST7092,Male,43,43,Two year,Fiber,UPI Autopay,3101.04,137514.27,1,No,No,North,Yes,1,0.183,Low
CUST7093,Female,69,54,One year,DSL,Credit Card,1120.91,57285.4,2,Yes,No,Central,No,0,0.183,Low
CUST7094,Male,27,29,Two year,Fiber,UPI Autopay,1134.41,30750.3,4,No,No,Central,No,0,0.332,Medium
CUST7095,Female,19,9,Month-to-month,DSL,Credit Card,348.1,3116.52,3,No,No,East,No,0,0.637,Medium
CUST7096,Male,60,10,Two year,Fiber,Credit Card,2821.73,26129.89,0,No,Yes,East,Yes,1,0.253,Low
CUST7097,Male,23,66,Two year,Fiber,Bank Transfer,2380.5,142731.51,2,No,No,North,No,0,0.148,Low
CUST7098,Female,31,37,Month-to-month,No Internet,UPI Autopay,2314.01,80437.29,2,Yes,Yes,East,No,0,0.621,Medium
CUST7099,Male,20,62,Month-to-month,DSL,Bank Transfer,1235.98,75628.94,2,Yes,Yes,Central,No,0,0.485,Medium
CUST7100,Female,63,49,Month-to-month,Fiber,Electronic Check,1565.58,74348.88,3,No,Yes,South,Yes,1,0.718,High
CUST7101,Male,19,33,One year,Fiber,Credit Card,3061.6,103634.06,1,No,No,South,No,0,0.24,Low
CUST7102,Female,67,40,Month-to-month,DSL,Electronic Check,1101.98,46052.48,1,No,No,West,Yes,1,0.624,Medium
CUST7103,Female,58,32,Month-to-month,DSL,UPI Autopay,669.82,21113.23,3,No,No,West,No,0,0.627,Medium
CUST7104,Female,19,7,One year,Fiber,UPI Autopay,2711.68,17735.25,1,Yes,No,East,No,0,0.329,Low
CUST7105,Male,30,10,Month-to-month,DSL,Credit Card,2138.79,19982.13,3,Yes,No,South,Yes,1,0.74,High
CUST7106,Female,63,40,Month-to-month,Fiber,UPI Autopay,1623.6,62024.04,2,No,No,South,No,0,0.622,Medium
CUST7107,Male,52,24,Month-to-month,Fiber,Electronic Check,1346.9,29268.6,3,Yes,Yes,South,Yes,1,0.802,High
CUST7108,Male,41,39,Month-to-month,DSL,UPI Autopay,1119.39,41501.98,2,Yes,No,South,No,0,0.568,Medium
CUST7109,Male,20,56,Two year,DSL,Credit Card,861.58,49332.32,2,Yes,No,Central,No,0,0.153,Low
